filenames,embedding_0,embedding_1,embedding_2,embedding_3,embedding_4,embedding_5,embedding_6,embedding_7,embedding_8,embedding_9,embedding_10,embedding_11,embedding_12,embedding_13,embedding_14,embedding_15,embedding_16,embedding_17,embedding_18,embedding_19,embedding_20,embedding_21,embedding_22,embedding_23,embedding_24,embedding_25,embedding_26,embedding_27,embedding_28,embedding_29,embedding_30,embedding_31,labels
Jungfraujoch_m202007011300.jpg,-1.3319588,-1.0847719,-1.1599103,1.844734,3.2759907,0.7388366,1.4003795,3.3431084,-1.2422183,2.4808748,1.8592795,-0.31412184,-0.027439546,1.9392627,0.090986215,-0.12030099,0.8802058,1.9908223,-0.23618539,1.0899768,-2.6490903,0.84644485,0.31093007,-1.288331,0.7395814,0.7295893,-0.6337189,-1.3723869,-2.9118083,-2.0143707,-1.0379391,2.894504,0
Jungfraujoch_m202007021300.jpg,-1.7142326,-0.082080014,4.720877,0.24408501,0.36217317,0.02192436,-0.6006138,4.326678,-2.981365,-1.4098427,3.3601053,-0.31932408,-0.3556451,5.627977,-0.39776084,2.7468474,0.6722677,-0.15301803,1.3692617,1.1389766,2.7543101,-4.3929234,-0.95032203,-2.9691536,0.16780709,1.0999674,-2.9793959,-3.5346913,-4.5191064,0.7799282,-0.54243547,1.4872369,0
Jungfraujoch_m202007031300.jpg,-1.8447515,0.67469966,6.376148,-1.0221734,-1.5508324,-0.48507163,-2.13021,4.2600937,-4.044192,-3.6135798,3.9938166,1.0621917,-1.714432,7.067067,0.076043084,3.35777,0.9604111,-0.074076906,2.8250704,0.6510303,4.760397,-7.663319,-0.91917074,-3.3423152,-0.33163476,1.6882179,-3.9119956,-4.8761873,-5.126856,1.5642257,-0.43771124,0.15014811,0
Jungfraujoch_m202007041300.jpg,-2.4835312,0.94406575,7.931855,-1.4976392,-2.1039944,-0.700127,-2.7890248,5.0810137,-4.9620113,-4.607934,4.9130945,0.98292893,-1.9232315,8.597716,0.17820394,4.0085855,1.1016977,-0.53602624,3.2007713,0.76282394,5.930983,-9.251509,-0.89201045,-4.090555,-0.42871016,2.0790155,-4.5064692,-5.6524262,-6.198575,2.233368,-0.11021686,0.23105882,0
Jungfraujoch_m202007051300.jpg,-1.424773,0.78219014,3.1171844,-0.68917555,-1.2161033,-0.3144382,-1.1527851,2.8255181,-2.4702568,-1.8989546,1.8972303,0.8959326,-1.5595299,3.6160336,0.4598572,1.9251145,0.45816553,-0.09396684,1.4136416,0.16666943,2.0858076,-4.555434,-1.1568918,-1.6166289,0.3497029,0.64272285,-2.363432,-2.6093092,-2.8903124,-0.110028915,-0.35848778,0.24084455,0
Jungfraujoch_m202007061300.jpg,-2.4543586,0.93406284,7.9715314,-1.4922569,-2.0428958,-0.7207015,-2.7463717,5.0645576,-4.824681,-4.581617,4.8862514,0.96067274,-1.838144,8.649236,0.17055503,3.9597354,1.1903243,-0.4901488,3.2673378,0.82271266,5.9211774,-9.339062,-0.9240062,-4.0795135,-0.38458225,1.9783751,-4.5189505,-5.680993,-6.1887417,2.1804721,-0.19549786,0.14361432,0
Jungfraujoch_m202007071300.jpg,-1.4039824,0.76310915,3.10715,-0.6643019,-1.1748492,-0.2890118,-1.0729302,2.8579724,-2.4613967,-1.8747894,1.8676689,0.8401187,-1.551794,3.5945277,0.4013359,1.9576623,0.44528928,-0.11099612,1.3685012,0.18054664,2.0636585,-4.476057,-1.2196364,-1.615771,0.3748161,0.6546805,-2.3674104,-2.6146338,-2.877111,-0.13170779,-0.38512048,0.27520004,0
Jungfraujoch_m202007081300.jpg,-1.4001791,0.74503165,3.1136136,-0.6542832,-1.1170554,-0.2741793,-1.0364771,2.8917465,-2.4925568,-1.8322792,1.9058762,0.8012172,-1.5321096,3.592308,0.37027413,1.9926746,0.4314683,-0.101142615,1.334477,0.2189298,2.0675697,-4.4482427,-1.2462535,-1.6337972,0.36641484,0.6796546,-2.4092963,-2.6270328,-2.911896,-0.13053057,-0.4124668,0.33959097,0
Jungfraujoch_m202007091300.jpg,-1.1720233,0.07729071,1.7290678,0.5454258,0.51829165,-0.25499105,-0.12510507,3.191656,-1.7150115,-0.29263008,1.2890159,0.3947932,-0.9235504,2.556786,0.07865714,1.6283364,0.31521153,0.6605682,0.61112434,0.36991322,0.1194562,-1.9804052,-0.8027425,-1.4077379,0.71369386,0.643816,-1.6050365,-1.9875381,-2.5921345,-0.5716737,-1.0236633,1.0319355,0
Jungfraujoch_m202007101300.jpg,-1.5062397,-0.80430394,1.9428983,1.812428,2.3423803,0.3134016,0.5165909,4.5418916,-1.9576375,1.0367955,2.293959,-0.3302074,-0.06105518,3.527573,-0.3247122,1.8014519,0.4226325,1.2965006,0.43868726,1.2463145,-0.48904693,-0.9502544,-0.33251005,-2.4844785,0.54754233,1.0837475,-2.0965774,-2.445615,-3.608139,-0.47622102,-1.4001219,2.411896,0
Jungfraujoch_m202007111300.jpg,-0.4228857,-0.63140666,-0.689393,1.3664515,0.6558,0.73056906,-0.055419203,0.35829306,-0.16380234,1.0336287,0.038586367,-0.18955351,0.694684,-0.03334759,0.6871206,-0.9301872,-0.072946176,0.62048846,0.30506933,-0.06779368,-0.39137715,0.75755304,0.8093022,0.15919404,-0.4390243,0.0066699404,0.29124302,0.25604755,-0.56257,0.24650416,0.68533003,0.8658682,0
Jungfraujoch_m202007121300.jpg,-1.2422677,0.7427408,2.763775,-0.5183391,-1.0135193,-0.28083903,-0.834526,2.7430258,-2.2692912,-1.6441338,1.6781169,0.79968834,-1.5058053,3.2492197,0.3179873,1.8926286,0.4337574,-0.052443415,1.2417741,0.1719073,1.7771465,-4.0879498,-1.2833753,-1.4547946,0.45591092,0.5633345,-2.2077675,-2.4269717,-2.7051716,-0.3129897,-0.5096605,0.34291154,0
Jungfraujoch_m202007131300.jpg,-0.3587851,-0.4470029,0.9060227,0.8150339,0.16664386,0.53242326,-0.09173548,1.1505669,-0.8971064,0.10041725,0.86396736,-0.15952568,0.2544061,1.4414842,-0.031197058,0.50079685,0.0125961425,-0.21238711,0.4629342,0.18154584,0.86528575,-0.96249145,-0.33567312,-0.5840373,-0.23285636,-0.10270224,-0.60787183,-0.77769554,-1.3907844,0.0881983,0.26999342,0.9941138,0
Jungfraujoch_m202007141300.jpg,-1.082495,-0.311736,2.3184018,0.8657182,0.6446653,0.017872341,-0.3020128,2.9306343,-1.5775225,-0.40974802,1.8355627,-0.30870464,0.012203857,3.0622354,-0.2625943,1.5249448,0.15219933,-0.017498463,0.8054478,0.32186475,1.1917967,-1.9183793,-0.5327891,-1.708281,0.17216475,0.18420655,-1.3444812,-1.7006159,-2.607972,0.29994875,-0.4912898,1.3159844,0
Jungfraujoch_m202007151300.jpg,0.0052587315,-0.20499322,-1.1147621,0.89688283,-0.56716883,0.98869485,-0.27876428,-1.6716745,0.21423821,0.46698552,-0.7347148,-0.3158674,1.007446,-1.2892954,1.2219381,-1.8600004,-0.1399689,-0.31294456,0.19417474,-0.42592555,0.6181997,0.7497518,0.8301264,1.0711569,-0.98428154,-0.23921406,0.860456,1.0631636,0.5692715,0.9585199,1.6278672,0.08086585,0
Jungfraujoch_m202007161300.jpg,0.12503754,-0.11627647,-0.99578905,0.87808007,-0.75406945,1.0629126,-0.31739974,-1.9299446,0.21770254,0.29230574,-0.77214396,-0.30621055,1.0762684,-1.3896382,1.2950528,-1.9082658,-0.15853174,-0.46609896,0.27401227,-0.49296996,0.8514392,0.57859343,0.8906892,1.132742,-1.1308205,-0.1359209,0.8958746,1.0980728,0.5926102,1.1246057,1.7145823,-0.0035948753,0
Jungfraujoch_m202007171300.jpg,-0.31879747,-0.179693,1.2091136,0.31261212,-0.45945,0.8074435,-0.19747308,0.35957393,-1.0264192,-0.46376193,0.94839936,-0.34768686,0.22169714,1.4045849,0.19091159,0.08029476,0.19169101,-0.43557262,0.80157447,0.012623567,1.7044635,-1.4817749,-0.2197559,-0.40169382,-0.6346502,0.24834414,-0.6815951,-0.72835225,-1.3058217,0.65470034,0.7791254,0.47065765,0
Jungfraujoch_m202007181300.jpg,-1.1993003,0.61636937,2.5549974,-0.5205909,-0.9636673,-0.1610518,-0.7726446,2.5810924,-2.1221857,-1.4795566,1.4222031,0.87350607,-1.4900078,3.0446315,0.31324726,1.793596,0.35805047,-0.10418949,0.98819494,0.21125993,1.5876393,-3.774236,-1.3592055,-1.3273791,0.52505517,0.49813727,-2.1909754,-2.413728,-2.446969,-0.42508256,-0.41445988,0.2924224,0
Jungfraujoch_m202007191300.jpg,-1.3856287,0.70383054,3.1404433,-0.63243604,-1.1124057,-0.24588037,-0.96873677,2.9351811,-2.4116442,-1.8293,1.7849619,0.7278041,-1.5226207,3.5789332,0.2832135,2.0411055,0.4041501,-0.1862385,1.2546985,0.2017895,2.024941,-4.325992,-1.3577499,-1.6229393,0.43051863,0.62207335,-2.375107,-2.6124563,-2.8359175,-0.15696241,-0.40222514,0.3140932,0
Jungfraujoch_m202007201300.jpg,-1.3769809,0.71573806,3.2110014,-0.6520678,-1.0832224,-0.26489443,-0.95078176,2.9976912,-2.444575,-1.8830596,1.8706523,0.72084486,-1.5651987,3.6954923,0.24079636,2.091052,0.47104898,-0.17025095,1.2935373,0.2448325,2.0802364,-4.4386506,-1.373611,-1.6867352,0.42372528,0.6474464,-2.4074721,-2.7014453,-2.9353027,-0.14165652,-0.44830674,0.33633256,0
Jungfraujoch_m202007211300.jpg,-1.5107832,-1.2452993,0.12688223,2.622027,3.069933,0.6732248,0.68240494,4.3153753,-1.1981314,2.169972,1.7117434,-0.29021555,0.25832307,2.508349,-0.077927075,0.54662395,0.44100058,2.2848604,0.4340629,0.81318676,-2.0862005,0.7333611,0.86217916,-1.7939053,0.4912113,0.9289066,-0.96013844,-1.5891068,-3.1732306,-0.75207645,-0.78200793,2.6777425,0
Jungfraujoch_m202007221300.jpg,-1.5331521,-1.0537974,0.42903292,2.592849,3.0668952,0.3721919,0.7532761,4.5412264,-1.430402,1.9049084,1.7601343,-0.010712655,0.17807782,2.7115664,-0.02217665,1.2452567,0.20959663,1.8205707,0.21695223,0.9949748,-1.7295073,0.35645634,0.1564723,-2.1052651,0.8225179,0.5634797,-1.3527828,-1.8945992,-3.1242094,-1.035692,-1.3823162,2.7565727,0
Jungfraujoch_m202007231300.jpg,-1.1931363,0.6156702,2.5497253,-0.4731725,-0.80993456,-0.17292593,-0.55271083,2.7217095,-2.0165396,-1.3906629,1.3508899,0.6018273,-1.4001611,2.96143,0.16914985,1.8765464,0.33987734,-0.1614642,0.9055926,0.2181443,1.4412094,-3.5711288,-1.5026243,-1.3287544,0.6393539,0.44891387,-2.108095,-2.2870436,-2.4237359,-0.51749194,-0.5240717,0.36721376,0
Jungfraujoch_m202007241300.jpg,0.15064797,-0.10592955,-0.9761062,0.87699896,-0.77200055,1.0761784,-0.32412058,-1.9557008,0.2216936,0.2758427,-0.76343584,-0.29835352,1.0848426,-1.3954504,1.2901675,-1.8997464,-0.16217096,-0.4793683,0.2976856,-0.5092394,0.8813431,0.54364866,0.8977507,1.1390271,-1.1511741,-0.13447863,0.8952569,1.1063217,0.58433336,1.1324055,1.7193377,-0.0088327825,0
Jungfraujoch_m202007251300.jpg,-1.0445845,0.7351034,1.8499234,-0.37967917,-0.8873205,-0.26367188,-0.5209429,2.3192697,-1.6458267,-1.2841622,1.0613236,0.8641107,-1.50776,2.5610282,0.35926986,1.4479829,0.48782116,-0.08333629,1.0310537,0.03891696,1.1424825,-3.4162576,-1.2658131,-1.0369517,0.69847906,-0.008017026,-1.5591909,-1.9083583,-2.0943713,-0.7635426,-0.35295984,0.24299416,0
Jungfraujoch_m202007261300.jpg,-0.56523085,-0.28238568,1.6880231,0.7471214,-0.0054501723,0.31307667,-0.2402078,1.8018715,-1.0920558,-0.36397654,1.1616877,-0.30490905,-0.05266241,2.0327766,-0.21849544,0.8571677,0.2018167,-0.031358108,0.8625852,0.053380135,1.0574126,-1.5312216,-0.3741232,-1.0025835,-0.16241139,0.24609712,-0.91959876,-1.1551428,-1.8996117,0.4615488,-0.036523744,0.76079303,0
Jungfraujoch_m202007271300.jpg,-1.3214468,0.6748417,3.0123734,-0.55688375,-0.9847483,-0.2430084,-0.73219824,3.0008357,-2.2832239,-1.7650282,1.7110934,0.5383682,-1.4934499,3.5144968,0.084278375,2.0922856,0.45047492,-0.27625877,1.1392968,0.22100943,1.8696406,-4.079043,-1.4443374,-1.6249433,0.5290858,0.5518695,-2.2097929,-2.5386176,-2.7987156,-0.23544994,-0.44177854,0.41633928,0
Jungfraujoch_m202007281300.jpg,-1.5052093,-0.7674927,1.9638753,2.1290452,2.405559,0.111554235,0.5204382,4.5493855,-1.5500479,0.71204066,2.074525,-0.1296562,-0.05790876,3.711944,-0.26018035,1.7380369,0.43871054,1.26852,0.8048468,0.95054233,-0.41639084,-0.9376024,-0.11607368,-2.6410522,0.74374497,0.6698728,-1.6842232,-2.4296582,-3.4738066,-0.21047926,-1.4448618,2.0675237,0
Jungfraujoch_m202007291300.jpg,-1.0222187,0.4650314,2.0584476,-0.28106076,-0.4456528,-0.1089763,-0.28184488,2.6655505,-1.9202901,-1.1182376,1.2842255,0.8382833,-1.5229193,2.8240232,0.08517239,1.8167067,0.3724115,0.094809994,0.8053742,0.31868547,1.1549978,-3.2079978,-1.4796443,-1.313068,0.6975187,0.3752049,-2.0352082,-2.387408,-2.3285813,-0.7345045,-0.6678834,0.5145399,0
Jungfraujoch_m202007301300.jpg,-1.447137,-0.69810283,0.273437,1.4157418,2.500413,0.47426468,1.0942065,3.710987,-1.6019108,1.4970247,1.6877041,-0.24891317,-0.16748607,2.330287,0.014958583,0.9570619,0.37466168,1.3000183,-0.22348297,1.0626252,-1.6827443,-0.12035754,-0.32491407,-1.5685265,1.0017464,1.0357467,-1.3424766,-1.8799754,-2.9490921,-1.5396597,-1.1875436,2.4300835,0
Jungfraujoch_m202007311300.jpg,-1.3533224,0.6126237,3.1685057,-0.5371782,-0.9233806,-0.17020929,-0.8401442,3.0862918,-2.4011824,-1.7336235,1.9274536,0.5527859,-1.3912243,3.7537498,0.096997656,2.141501,0.46548656,-0.25373492,1.2180061,0.36437836,2.072302,-4.3159733,-1.3354863,-1.7593998,0.40692568,0.5647996,-2.3468015,-2.670118,-2.954366,-0.13427138,-0.33661208,0.53540796,0
Jungfraujoch_m202008011300.jpg,-1.8314073,-1.3454468,-0.8119825,3.1096535,3.4642663,0.72081053,0.6936233,4.362675,-0.93838406,2.6444001,1.7129536,-0.35654128,0.5155679,2.4637437,0.32679823,-0.17866525,0.5995777,2.3154247,0.48470315,0.666994,-2.5431423,1.2971948,1.2357907,-1.737408,0.5466346,0.088693134,-0.2212069,-0.9993988,-2.9944568,-1.1395248,-0.4208138,3.0945978,0
Jungfraujoch_m202008021300.jpg,-1.4506559,-1.0633492,1.0836686,2.3297024,3.20251,0.2876983,1.0577208,4.9813147,-1.6949311,1.4819831,2.0117927,-0.004079869,-0.3878317,3.5661268,-0.48366675,1.5756228,0.8519003,2.0218873,0.08431841,1.2923894,-1.7049297,-0.08607817,-0.01491148,-2.4383502,0.9139129,1.3591838,-1.6188112,-2.8895614,-3.959489,-0.8647993,-1.5889617,2.7023034,0
Jungfraujoch_m202008031300.jpg,0.13981824,-0.15692222,-0.68954694,0.7347726,-0.6116276,0.922693,-0.22492597,-1.5120591,0.1703428,0.23700283,-0.49383965,-0.27215847,0.8905711,-1.0344818,0.94199264,-1.480195,-0.18230508,-0.41845804,0.35824272,-0.4371481,0.7223893,0.3625772,0.723616,0.8483093,-0.9368888,-0.09713669,0.6726256,0.87595105,0.43632668,0.8367553,1.3428363,0.04481758,0
Jungfraujoch_m202008041300.jpg,-0.1153891,-0.31013614,-1.6731652,1.2172635,-0.1881033,1.0133495,-0.13314916,-1.1656483,0.3230022,0.9988134,-0.7377075,-0.47310236,1.2219813,-1.3412664,1.0389386,-1.799823,-0.09242585,-0.081845105,0.016030544,-0.31000447,0.06802109,0.9848904,0.9162075,1.2357826,-0.7102283,-0.57317185,1.0743662,1.1582605,0.35569203,0.59949785,1.8046771,0.5584126,0
Jungfraujoch_m202008051300.jpg,-1.1840031,0.8090678,2.444028,-0.47058916,-1.0749121,-0.28311908,-0.8483484,2.550064,-2.1267476,-1.5622966,1.628776,0.81236327,-1.4909064,3.039343,0.3531714,1.7059171,0.45134342,-0.14303441,1.2456654,0.070593074,1.7095509,-3.93645,-1.169098,-1.3721652,0.40645078,0.28353566,-1.9234815,-2.1174407,-2.5170143,-0.397287,-0.33386493,0.41411707,0
Jungfraujoch_m202008061300.jpg,-1.3781073,0.77329665,3.0568595,-0.60837185,-1.1912098,-0.30935937,-1.0289423,2.8893135,-2.3675764,-1.8893394,1.7896408,0.7973428,-1.5595456,3.5871406,0.35109186,1.9522246,0.4795266,-0.14872143,1.4004142,0.13591401,2.0296073,-4.4176598,-1.2405211,-1.6172619,0.40144122,0.5373406,-2.24126,-2.5435493,-2.816728,-0.16176918,-0.36572552,0.26178342,0
Jungfraujoch_m202008071300.jpg,-1.458347,0.7527289,3.3868737,-0.6674558,-1.232345,-0.30532944,-1.1031793,3.0579522,-2.5337272,-2.0296764,1.9341502,0.7545335,-1.5673347,3.8598714,0.31385362,2.1102238,0.47832313,-0.18737984,1.4424901,0.18283053,2.23161,-4.641581,-1.3016083,-1.7510227,0.374998,0.67932904,-2.4344583,-2.7474778,-3.0083115,-0.033338707,-0.38952848,0.26184186,0
Jungfraujoch_m202008081300.jpg,-1.4792536,0.7180249,3.5638766,-0.6865427,-1.242617,-0.28987193,-1.1109343,3.1579823,-2.6093578,-2.0929358,1.9690156,0.7331539,-1.5884563,3.9877262,0.25917864,2.2282426,0.45734623,-0.21562582,1.434215,0.20905554,2.3185852,-4.7163134,-1.3809471,-1.8137269,0.38218927,0.7599838,-2.5481918,-2.875082,-3.0894015,0.021597639,-0.41903037,0.25538686,0
Jungfraujoch_m202008091300.jpg,-1.4503808,0.6978353,3.571146,-0.6678895,-1.2138636,-0.27810848,-1.0328419,3.190731,-2.5564446,-2.0953457,1.9020948,0.69533604,-1.6000838,3.9929762,0.18675664,2.2696607,0.46554905,-0.2637266,1.3815653,0.22121885,2.3,-4.6582503,-1.4735568,-1.8118575,0.43306363,0.7153999,-2.5287328,-2.899228,-3.0641618,-0.008582532,-0.43339106,0.2584595,0
Jungfraujoch_m202008101300.jpg,-1.5341737,-0.9173859,1.7034318,2.08002,2.1992571,0.4275432,0.35090345,4.4635634,-1.818614,1.0845021,2.2555752,-0.36187813,-0.056431476,3.4838977,-0.28816992,1.4353719,0.4759276,1.348319,0.6462091,0.7953234,-0.6847234,-0.6728799,-0.06621202,-2.270324,0.47115275,0.93657714,-1.6670028,-2.155621,-3.6474257,-0.4051759,-1.0894859,2.3564312,0
Jungfraujoch_m202008111300.jpg,-0.7540298,0.36061722,1.5230422,0.12300422,0.08481641,-0.0926388,0.47843722,2.8733544,-1.4977889,-0.56740755,0.8157818,0.2541598,-1.1862444,2.2027621,-0.40557402,1.9864362,0.35975325,-0.06776144,0.14569819,0.47655636,0.34470117,-2.127861,-1.8315496,-1.0905914,1.0521928,0.29668593,-1.6438073,-2.069253,-2.1202202,-1.149155,-0.96638715,0.95920944,0
Jungfraujoch_m202008121300.jpg,-1.7838854,-1.0910118,0.38038602,2.0910234,3.0205603,0.6671679,0.98037344,4.4461937,-1.6613784,1.949611,2.1392324,-0.50044143,-0.15668015,2.9366455,-0.048850562,0.6632921,0.7062814,1.9529182,0.27167687,0.92708695,-2.1290317,0.28339276,0.28167686,-1.9539478,0.7720926,1.2132574,-1.2470071,-1.8626142,-3.6063063,-1.2958734,-1.1190822,2.7343876,0
Jungfraujoch_m202008131300.jpg,-1.7275834,-1.070734,0.5770314,2.096653,2.8742738,0.71100134,0.90473443,4.4338536,-1.6914029,1.854098,2.251995,-0.6488221,-0.058142237,3.0178506,-0.17725316,0.69344395,0.7730528,1.8956549,0.38820702,0.9013951,-1.8731437,0.14428826,0.36176136,-1.9720097,0.61490023,1.2704903,-1.2709532,-1.8567514,-3.6967483,-1.0464652,-0.97681355,2.7373154,0
Jungfraujoch_m202008141300.jpg,-0.17724985,-0.24196172,-1.7047113,1.0489795,-0.332931,1.0018954,-0.19476935,-1.5523744,0.2082004,0.91990554,-0.6979926,-0.44014668,1.1810277,-1.4251662,1.3556672,-2.128662,-0.04606664,-0.18084428,0.076360695,-0.24327107,0.37664264,0.922193,0.97451395,1.2062571,-0.9026559,-0.58084214,1.0610384,1.2792863,0.5342352,0.74284697,1.9157617,0.4709677,0
Jungfraujoch_m202008151300.jpg,-1.3646604,0.65731245,3.542241,-0.6377806,-1.175451,-0.20982473,-0.88087904,3.2399888,-2.4251862,-2.050339,1.7737886,0.59751576,-1.5877717,3.9628172,-0.016907535,2.381611,0.47104615,-0.34697735,1.3034624,0.21650407,2.2629943,-4.5536504,-1.6203942,-1.7613337,0.5200813,0.5924727,-2.4787898,-2.886588,-3.0163321,-0.06419763,-0.36470297,0.26892382,0
Jungfraujoch_m202008161300.jpg,-1.459491,-1.1151419,-0.45853186,1.5900297,2.9884467,0.7959846,1.4660375,3.6992304,-1.6675262,1.9960954,1.8273726,-0.26981184,-0.42586273,2.3726869,-0.13931507,0.47940534,0.63650125,1.7720091,-0.26797172,0.9385094,-2.1615446,0.47078982,-0.3998925,-1.4391077,0.94524366,1.0013126,-1.1947622,-1.9114926,-3.1776056,-1.9160165,-1.189054,2.7029889,0
Jungfraujoch_m202008171300.jpg,-1.6187341,-0.9001015,2.093836,2.0872872,2.2489963,0.5332458,0.46091276,4.53005,-1.7753124,0.8459868,2.3630416,-0.49199626,0.13083085,3.8094773,-0.34248024,1.6598563,0.31619275,1.0014753,0.7445225,0.88934,-0.20637532,-0.91265607,-0.1993289,-2.6000535,0.5269764,0.7549652,-1.8222884,-2.2772808,-3.6374533,-0.18354905,-1.0230048,2.325635,0
Jungfraujoch_m202008181300.jpg,-1.5450718,-0.94589806,-0.54654753,1.5932201,2.8264432,0.7327572,1.2448208,3.506431,-1.403404,2.0659554,1.7512618,-0.4681716,-0.1670329,2.0541563,0.13005608,0.18848966,0.57733005,1.6383414,-0.08410582,0.8492818,-2.328509,0.49610633,0.09938283,-1.3247634,0.90113235,0.85915756,-0.77703047,-1.350977,-2.884722,-1.8180056,-0.8538437,2.5770788,0
Jungfraujoch_m202008191300.jpg,-0.87744796,-0.19699523,0.58793914,1.0703378,1.2827108,-0.22211404,0.7403859,3.1439817,-1.2756323,0.4500212,0.78854454,0.37486264,-0.98492426,1.9319572,-0.23286971,1.3971963,0.49035352,0.77716756,-0.21226461,0.4504469,-1.2124845,-0.48974615,-1.0166937,-1.0584432,1.2205606,0.5958522,-1.034152,-1.8725042,-2.4274561,-1.3328985,-1.4084799,1.4851382,0
Jungfraujoch_m202008201300.jpg,-1.506553,0.69062203,4.0662208,-0.7423613,-1.328592,-0.25587922,-1.1070894,3.4341106,-2.6958256,-2.3651645,2.1175191,0.5930798,-1.6470639,4.489563,0.010846689,2.5168183,0.5626628,-0.4090938,1.5401026,0.24505647,2.6920104,-5.096595,-1.5739114,-1.9967396,0.4074008,0.73536867,-2.6802955,-3.1595912,-3.387021,0.19608694,-0.3187296,0.2498939,0
Jungfraujoch_m202008211300.jpg,-1.465544,0.58338666,4.0470896,-0.6668859,-1.1549972,-0.19920824,-1.0215068,3.521496,-2.6945484,-2.2231472,2.2413218,0.39497024,-1.5047143,4.554693,-0.15924957,2.5457134,0.6097171,-0.40669122,1.4777133,0.39485192,2.6756923,-4.9663954,-1.4591427,-2.075241,0.32393607,0.78470427,-2.6322482,-3.140892,-3.4636106,0.27785495,-0.24447086,0.46033326,0
Jungfraujoch_m202008221300.jpg,-0.9044854,-0.3457767,2.1998987,1.015815,1.0923679,0.20271666,0.33202928,3.9199138,-2.092398,-0.15036444,1.9218231,0.28563657,-0.54414994,3.760192,-0.64121705,2.3446069,0.5015716,0.498605,0.4049232,0.8796552,0.79539454,-2.2690876,-1.4378312,-1.9587818,0.6269409,0.46091217,-2.1563828,-2.9365952,-3.3513067,-0.7451376,-1.104746,1.8448488,0
Jungfraujoch_m202008231300.jpg,-1.1649022,0.36090425,3.1772623,-0.29814106,-0.69357985,-0.20172238,-0.6331351,3.278607,-2.1937206,-1.6533117,1.5981705,0.734335,-1.6537137,3.8315277,-0.12720364,2.257826,0.5471047,0.08728132,1.2647355,0.3136569,1.7868612,-4.0059614,-1.6023815,-1.7227697,0.54043,0.5588583,-2.3769255,-2.9322994,-2.9484358,-0.2459473,-0.70437604,0.32706365,0
Jungfraujoch_m202008241300.jpg,-0.60685736,0.102092914,1.7239087,0.18673469,0.22852,0.15530124,0.5498379,2.9180453,-1.6043265,-0.42749286,1.0677468,0.15275286,-1.1761765,2.4872508,-0.7209546,2.0750985,0.48638114,-0.0054095387,0.09081298,0.6301081,0.40798724,-2.0892844,-1.8392528,-1.1484162,0.88560975,0.5784761,-1.8418874,-2.3310568,-2.426691,-1.0498714,-0.90179515,1.1171818,0
Jungfraujoch_m202008251300.jpg,-1.7257041,-1.1366172,-0.42481375,1.7517664,3.1330442,0.97815084,1.3351731,3.8905206,-1.7285572,2.2268305,2.193857,-0.6268633,-0.20838057,2.651672,0.069212586,0.10379389,0.91269076,1.9248877,0.086459294,1.0711085,-2.2485392,0.48242792,0.26999095,-1.6726563,0.6310269,1.130209,-0.9896062,-1.6316867,-3.4193063,-1.7583295,-0.7339184,2.9515252,0
Jungfraujoch_m202008261300.jpg,-1.1240491,0.40177158,3.6396933,-0.3695125,-0.56975377,-0.06889604,-0.28942353,3.5490127,-2.355112,-1.7100788,2.065072,-0.17624736,-1.1074476,4.17308,-0.7701653,2.7191424,0.6760374,-0.6648222,0.82319057,0.68969274,2.1619,-3.9856844,-1.5983003,-1.9741061,0.5097234,0.78849167,-2.2892125,-2.950755,-3.3637426,0.08736768,-0.26842296,0.98546535,0
Jungfraujoch_m202008271300.jpg,-1.4584339,-0.8973738,1.5108653,1.7327485,2.3889906,0.496155,0.6871889,4.222039,-1.850532,1.1478645,2.286936,-0.45683965,-0.07500596,3.3835182,-0.37149027,1.4200673,0.56843024,1.2154733,0.32296842,0.97810394,-0.7237127,-0.6566447,-0.30966347,-2.1406183,0.5919467,0.9727082,-1.6913842,-2.2418504,-3.6417243,-0.6752547,-1.0805455,2.4326828,0
Jungfraujoch_m202008281300.jpg,-0.7476474,-0.20437355,-2.103354,1.0304205,0.5412617,0.77081025,0.0015739575,-0.44540882,-0.34923518,1.5442603,0.5967613,-0.484227,0.9632069,-0.5113265,1.2550215,-1.8417308,0.3154171,0.069414824,0.11963232,0.14421749,-0.23657027,0.53946584,1.1268651,0.5177132,-0.52451104,-1.0591185,0.985673,1.2382877,-0.51868147,-0.2589348,1.6949929,1.6318307,0
Jungfraujoch_m202008291300.jpg,-0.048695162,-0.35171437,-1.1201556,1.0525416,-0.3810396,1.0604475,-0.33325315,-1.526689,0.23605183,0.69175595,-0.5958533,-0.20976803,1.0825541,-1.145087,1.2608566,-1.8716545,-0.20655763,-0.20022056,0.21148914,-0.48897654,0.3542293,0.83242303,0.9115647,1.0757514,-0.8895803,-0.30620074,0.8493756,1.0754701,0.38703907,0.7547698,1.588712,0.17968369,0
Jungfraujoch_m202008301300.jpg,0.16411498,-0.0891991,-0.9639914,0.8738357,-0.7938591,1.0724149,-0.32888263,-1.9745555,0.21944027,0.24859135,-0.7746922,-0.30432746,1.092317,-1.4031526,1.297331,-1.9044961,-0.15164137,-0.49842227,0.29552364,-0.5063893,0.9127209,0.52132076,0.895592,1.1434698,-1.170745,-0.12526737,0.9044994,1.1055872,0.588427,1.1521189,1.7222927,-0.010280637,0
